data_format,development_key,status,year_completed,clue_small_area,clue_block,street_address,property_id,property_id_2,property_id_3,property_id_4,property_id_5,floors_above,resi_dwellings,studio_dwe,one_bdrm_dwe,two_bdrm_dwe,three_bdrm_dwe,student_apartments,student_beds,student accommodation units,institutional_accom_beds,hotel_rooms,serviced_apartments,hotels_serviced_apartments,hostel_beds,childcare_places,office_flr,retail_flr,industrial_flr,storage_flr,education_flr,hospital_flr,recreation_flr,publicdispaly_flr,community_flr,car_spaces,bike_spaces,town_planning_application_no,longitude,latitude,Location 1
Post May 16,X0007811,APPLIED,,Kensington,"2,547","346-350 Macaulay Road, Kensington, 3031",615627,,,,,8,65,0,27,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPM-2019-30,144.9345,-37.7942,POINT (144.9345 -37.7942)
Post May 16,X0008001,APPLIED,,Southbank,748,31 Coventry Street SOUTHBANK VIC 3006,110454,110651,,,,20,27,0,18,9,0,0,0,0,0,0,0,0,0,0,"4,775",108,0,0,0,0,0,0,0,78,52,TP-2016-888/A,144.9698,-37.8294,POINT (144.9698 -37.8294)
Post May 16,X0008002,APPLIED,,Melbourne (CBD),77,Wesley Uniting Church 118-148 Lonsdale Street MELBOURNE VIC 3000,105755,,,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"55,500",900,0,0,0,0,0,0,0,74,367,TPM-2015-4/A,144.9682,-37.8099,POINT (144.9682 -37.8099)
Post May 16,X0008003,APPLIED,,Melbourne (CBD),53,"470 Bourke Street, Melbourne, 3000",101181,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,"2,131",0,0,0,0,0,50,TP-2019-968,144.9596951,-37.81469626,POINT (144.9596951 -37.81469626)
Post May 16,X0008004,APPLIED,,Southbank,733,"292 City Road, Southbank, 3006",110396,110397,,,,28,0,0,0,0,0,0,0,0,0,380,0,380,0,0,0,0,0,0,0,0,0,0,0,27,20,TP-2019-979,144.9586155,-37.82675831,POINT (144.9586155 -37.82675831)
Post May 16,X0008005,APPLIED,,North Melbourne,326,"1-49 Molesworth Street, North Melbourne, 3051",106681,100108,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPM-2019-31,144.9475841,-37.79785341,POINT (144.9475841 -37.79785341)
Post May 16,X0008006,APPLIED,,North Melbourne,326,"1-49 Molesworth Street, North Melbourne, 3051",106681,100108,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPM-2019-31,144.9475841,-37.79785341,POINT (144.9475841 -37.79785341)
Post May 16,X0008007,APPLIED,,North Melbourne,326,"1-49 Molesworth Street, North Melbourne, 3051",106681,100108,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPM-2019-31,144.9475841,-37.79785341,POINT (144.9475841 -37.79785341)
Post May 16,X0008008,APPLIED,,North Melbourne,326,"1-49 Molesworth Street, North Melbourne, 3051",106681,100108,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPM-2019-31,144.9475841,-37.79785341,POINT (144.9475841 -37.79785341)
Post May 16,X0008010,APPLIED,,Melbourne (CBD),72,"572-574 Lonsdale Street, Melbourne, 3000",105721,105378,105377,,,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"24,786",696,0,0,0,0,0,0,0,60,145,TPMR-2019-34,144.9553811,-37.81402688,POINT (144.9553811 -37.81402688)
Post May 16,X0008012,APPLIED,,North Melbourne,345,"8-10 Curzon Place, North Melbourne, 3051",621971,,,,,3,14,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,TP-2019-1011,144.9485325,-37.80399855,POINT (144.9485325 -37.80399855)
Post May 16,X0008013,APPLIED,,Melbourne (CBD),103,"196-200 A'Beckett Street, Melbourne, 3000",100160,100161,,,,27,0,0,0,0,0,274,468,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,TP-2019-1013,144.9574424,-37.80999239,POINT (144.9574424 -37.80999239)
Post May 16,X0008014,APPLIED,,Carlton,263,81-89 Bouverie Street CARLTON VIC 3053,101244,,,,,9,0,0,0,0,0,123,139,139,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,32,TP-2017-402/A,144.9614,-37.8046,POINT (144.9614 -37.80460000000001)
Post May 16,X0008015,APPLIED,,Melbourne (CBD),107,"23-29 Victoria Street, MELBOURNE, 3000",109679,,,,,25,0,0,0,0,0,521,521,521,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,131,TP-2017-461/A,144.9668,-37.8073,POINT (144.9668 -37.8073)
Post May 16,X0008016,APPLIED,,Docklands,"1,106",681-691 Collins Street DOCKLANDS VIC 3008,620753,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,119,"2,699",618,0,0,0,0,0,0,159,0,0,TP-2019-1020,144.9528,-37.8205,POINT (144.9528 -37.8205)
Post May 16,X0008017,APPLIED,,Carlton,260,"618-630 Elizabeth Street, Melbourne, 3000",103273,,,,,16,0,0,0,0,0,380,725,725,0,0,0,0,0,0,0,411,0,0,0,0,0,0,0,0,84,TP-2020-7,144.9589037,-37.80366876,POINT (144.9589037 -37.80366876)
Post May 16,X0008018,APPLIED,,Kensington,509,"2-50 Elizabeth Street, Kensington, 3031",103334,100823,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"11,872","1,579",4436,0,124,0,0,0,0,0,133,TP-2017-606/C,144.9321,-37.7971,POINT (144.9321 -37.7971)
Post May 16,X0008019,APPLIED,,Melbourne (CBD),47,"124-130 Russell Street, Melbourne, 3000",108589,,,,,15,0,0,0,0,0,0,0,0,0,191,0,191,0,0,0,"1,250",0,0,0,0,0,0,0,0,12,TP-2020-9,144.9686598,-37.8133077,POINT (144.9686598 -37.8133077)
Post May 16,X0008020,APPLIED,,West Melbourne (Residential),420,"550-558 Spencer Street, West Melbourne, 3003",108934,,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,637",250,0,0,0,0,0,0,0,46,60,TP-2020-12,144.9479085,-37.80733728,POINT (144.9479085 -37.80733728)
Post May 16,X0008021,APPLIED,,North Melbourne,360,"116-120 Peel Street, North Melbourne, 3051",592842,,,,,9,10,0,0,2,8,0,0,0,0,0,0,0,0,0,450,102,0,0,0,0,0,0,0,12,9,TP-2020-15,144.9564423,-37.8053113,POINT (144.9564423 -37.8053113)
Post May 16,X0008022,APPLIED,,West Melbourne (Residential),415,11-17 Ireland Street WEST MELBOURNE VIC 3003,105078,,,,,5,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,TP-2016-851/A,144.9454,-37.8079,POINT (144.94540000000003 -37.8079)
Post May 16,X0008023,APPLIED,,Melbourne (CBD),66,"203-207 Lonsdale Street, Melbourne, 3000",105690,105691,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,933",472,0,0,0,0,0,0,0,0,34,TP-2020-30,144.966354,-37.81133115,POINT (144.966354 -37.81133115)
Post May 16,X0008400,APPLIED,,North Melbourne,"2,383","68-102 Alfred Street, North Melbourne, 3051",616927,,,,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,031",0,0,0,0,0,0,0,0,274,488,TPM-2020-1,144.9382666,-37.79014196,POINT (144.9382666 -37.79014196)
Post May 16,X0008401,APPLIED,,North Melbourne,"2,383","68-102 Alfred Street, North Melbourne, 3051",616927,,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,130,"3,889",73,0,0,0,0,0,0,0,0,0,TPM-2020-1,144.9382666,-37.79014196,POINT (144.9382666 -37.79014196)
Post May 16,X0008402,APPLIED,,North Melbourne,"2,383","68-102 Alfred Street, North Melbourne, 3051",616927,,,,,12,63,0,10,42,11,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,TPM-2020-1,144.9382666,-37.79014196,POINT (144.9382666 -37.79014196)
Post May 16,X0008403,APPLIED,,North Melbourne,"2,383","68-102 Alfred Street, North Melbourne, 3051",616927,,,,,12,185,0,32,119,34,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,TPM-2020-1,144.9382666,-37.79014196,POINT (144.9382666 -37.79014196)
Post May 16,X0008404,APPLIED,,North Melbourne,"2,383","139-149 Boundary Road, North Melbourne, 3051",616902,,,,,12,119,0,29,82,8,0,0,0,0,0,0,0,0,0,0,251,0,0,0,0,0,0,0,334,376,TPM-2020-2,144.9392553,-37.79019229,POINT (144.9392553 -37.79019229000001)
Post May 16,X0008405,APPLIED,,North Melbourne,"2,383","139-149 Boundary Road, North Melbourne, 3051",616902,,,,,12,84,0,41,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPM-2020-2,144.9392553,-37.79019229,POINT (144.9392553 -37.79019229000001)
Post May 16,X0008406,APPLIED,,North Melbourne,"2,383","139-149 Boundary Road, North Melbourne, 3051",616902,,,,,12,88,0,40,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TPM-2020-2,144.9392553,-37.79019229,POINT (144.9392553 -37.79019229000001)
Post May 16,X0008413,APPLIED,,Melbourne (CBD),62,"230 King Street, Melbourne, 3000",105381,105382,105383,105384,,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16,643","1,530",0,0,0,0,0,0,0,0,175,TP-2020-33,144.9553088,-37.81478623,POINT (144.9553088 -37.81478623000001)
Post May 16,X0008414,APPLIED,,Docklands,"1,102",1000 La Trobe Street DOCKLANDS VIC 3008,631647,,,,,22,0,0,0,0,0,0,0,0,0,0,0,0,0,107,"38,392",740,0,0,0,0,532,0,0,253,270,TPD-2013-3/A,144.9462,-37.8143,POINT (144.9462 -37.8143)
Post May 16,X0008417,APPLIED,,Melbourne (CBD),66,"15-21 Heffernan Lane, Melbourne, 3000",104781,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,517,0,0,0,0,0,0,0,0,0,TP-2020-102,144.9665432,-37.81169974,POINT (144.9665432 -37.81169974)
Post May 16,X0008600,APPLIED,,Kensington,512,51-61 Hardiman Street KENSINGTON VIC 3031,104622,,,,,6,32,0,3,21,8,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,31,44,TP-2016-1039/B,144.934,-37.7955,POINT (144.934 -37.7955)
Post May 16,X0008602,APPLIED,,Melbourne (CBD),54,"384-386 Bourke Street, Melbourne, 3000",101189,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,316",0,0,0,0,0,0,0,0,0,TP-2020-179,144.9622,-37.8142,POINT (144.9622 -37.8142)
Post May 16,X0008603,APPLIED,,Melbourne (CBD),77,276-284 Russell Street MELBOURNE VIC 3000,108570,108571,,,,28,0,0,0,0,0,374,374,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,TP-2020-198,144.9671,-37.8099,POINT (144.9671 -37.8099)
Post May 16,X0008604,APPLIED,,Melbourne (CBD),44,148-156 Queen Street MELBOURNE VIC 3000,108109,108110,101151,106373,,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"58,186",714,0,0,0,0,0,0,0,88,585,TPMR-2019-1/A,144.9612,-37.8151,POINT (144.9612 -37.8151)
Post May 16,X0008605,APPLIED,,North Melbourne,335,89-95 Lothian Street NORTH MELBOURNE VIC 3051,105787,619663,,,,5,37,0,0,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,39,TP-2016-796/B,144.9445,-37.8012,POINT (144.9445 -37.8012)
Post May 16,X0008606,APPLIED,,Port Melbourne,777,310-324 Ingles Street PORT MELBOURNE VIC 3207,110580,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,500,0,0,0,0,0,0,0,TP-2015-578/A,144.937,-37.8248,POINT (144.937 -37.8248)
Post May 16,X0008607,APPLIED,,Melbourne (CBD),87,22-24 Bennetts Lane MELBOURNE VIC 3000,101026,,,,,14,0,0,0,0,0,0,0,0,0,42,0,42,0,0,0,163,0,0,0,0,0,0,0,0,0,TP-2014-830/C,144.9678,-37.8088,POINT (144.9678 -37.8088)
Post May 16,X0008608,APPLIED,,Southbank,744,175-187 Sturt Street SOUTHBANK VIC 3006,110617,,,,,17,152,0,61,59,32,0,0,0,0,0,0,0,0,0,0,486,0,0,0,0,0,0,0,140,56,TP-2016-596/A,144.9663,-37.8287,POINT (144.9663 -37.8287)
